network,snapshot_index,day,event_slot,method,peak_dc_penetration,outage,solver_success,maximum_apparent_line_loading,maximum_voltage_violation_pu,minimum_voltage_pu,maximum_voltage_pu,maximum_nonreference_active_plan_deviation_mw,reference_generator_loss_recourse_mw,load_multiplier,data_center_power_factor,dc_power_scale,validation_trace_peak_mw,schema_version
IEEE 118-bus,5,114,71,Payment-Certified N-1 Verifier,0.06,21,1,0.0240179605274657,0.0,1.0094729849734252,1.0599999991055584,0.0,0.078438968135174,0.45,0.95,0.4528314923160587,252.92852185302465,4
IEEE 118-bus,5,114,71,Payment-Certified N-1 Verifier,0.06,22,1,0.0240155544796841,0.0,1.0094382864997185,1.059999999218202,0.0,0.5809963801413573,0.45,0.95,0.4528314923160587,252.92852185302465,4
IEEE 118-bus,5,114,71,Payment-Certified N-1 Verifier,0.06,23,1,0.024028395472884,0.0,1.0094759681992171,1.0599999991817104,0.0,0.0435847774041349,0.45,0.95,0.4528314923160587,252.92852185302465,4
IEEE 118-bus,5,114,71,Payment-Certified N-1 Verifier,0.06,24,1,0.0240257760617931,0.0,1.0094887456524595,1.0599999992100992,0.0,-0.0303913864201774,0.45,0.95,0.4528314923160587,252.92852185302465,4
IEEE 118-bus,5,114,71,Payment-Certified N-1 Verifier,0.06,25,1,0.0240204264695216,0.0,1.0094701197334364,1.059999993982664,0.0,0.0031461696052019,0.45,0.95,0.4528314923160587,252.92852185302465,4
IEEE 118-bus,5,114,71,Payment-Certified N-1 Verifier,0.06,26,1,0.0240296622237525,0.0,1.0095147953876873,1.059999999116021,0.0,0.0648460087494413,0.45,0.95,0.4528314923160587,252.92852185302465,4
IEEE 118-bus,5,114,71,Payment-Certified N-1 Verifier,0.06,27,1,0.024032029868781,0.0,1.0095368335142745,1.0599999990441729,0.0,0.2503428525169227,0.45,0.95,0.4528314923160587,252.92852185302465,4
IEEE 118-bus,5,114,71,Payment-Certified N-1 Verifier,0.06,28,1,0.0240341284911035,0.0,1.0095520236744406,1.0599999991070048,0.0,0.4387862593531793,0.45,0.95,0.4528314923160587,252.92852185302465,4
IEEE 118-bus,5,114,71,Payment-Certified N-1 Verifier,0.06,29,1,0.0240261771647079,0.0,1.0093634659507713,1.0599999946491456,0.0,0.0536560068748315,0.45,0.95,0.4528314923160587,252.92852185302465,4
IEEE 118-bus,5,114,71,Payment-Certified N-1 Verifier,0.06,30,1,0.0240432747915223,0.0,1.0093198546835835,1.0599999972920378,0.0,1.4253315578291392,0.45,0.95,0.4528314923160587,252.92852185302465,4
IEEE 118-bus,5,114,71,Payment-Certified N-1 Verifier,0.06,31,1,0.0240265711686004,0.0,1.0093955134222343,1.0599999948736465,0.0,-0.2694512044253088,0.45,0.95,0.4528314923160587,252.92852185302465,4
IEEE 118-bus,5,114,71,Payment-Certified N-1 Verifier,0.06,32,1,0.0240417061847555,0.0,1.0094959475946224,1.0599999974666712,0.0,1.9476733043493653,0.45,0.95,0.4528314923160587,252.92852185302465,4
IEEE 118-bus,5,114,71,Payment-Certified N-1 Verifier,0.06,33,1,0.0240269315209104,0.0,1.0094840314941291,1.0599999990749442,0.0,0.1371149338602322,0.45,0.95,0.4528314923160587,252.92852185302465,4
IEEE 118-bus,5,114,71,Payment-Certified N-1 Verifier,0.06,34,1,0.0240256709660646,0.0,1.0094796786159648,1.059999999082163,0.0,0.0217307582174726,0.45,0.95,0.4528314923160587,252.92852185302465,4
IEEE 118-bus,5,114,71,Payment-Certified N-1 Verifier,0.06,35,1,0.0239758670528273,0.0,1.0092600637638582,1.059999996348644,0.0,2.9769043150351706,0.45,0.95,0.4528314923160587,252.92852185302465,4
IEEE 118-bus,5,114,71,Payment-Certified N-1 Verifier,0.06,36,1,0.024431174568795,0.0,1.0095931312133384,1.059999993433025,0.0,0.1227040804127455,0.45,0.95,0.4528314923160587,252.92852185302465,4
IEEE 118-bus,5,114,71,Payment-Certified N-1 Verifier,0.06,37,1,0.0240155151002246,0.0,0.9917198481903138,1.0599999995906169,0.0,5.989268047868961,0.45,0.95,0.4528314923160587,252.92852185302465,4
IEEE 118-bus,5,114,71,Payment-Certified N-1 Verifier,0.06,38,1,0.0240179073893177,0.0,1.0094556981961362,1.059999999037595,0.0,0.0954994837902631,0.45,0.95,0.4528314923160587,252.92852185302465,4
IEEE 118-bus,5,114,71,Payment-Certified N-1 Verifier,0.06,39,1,0.0240241034072018,0.0,1.0094740470733825,1.0599999990925837,0.0,0.0206463721818863,0.45,0.95,0.4528314923160587,252.92852185302465,4
IEEE 118-bus,5,114,71,Payment-Certified N-1 Verifier,0.06,40,1,0.0240293512750487,0.0,1.009550678534038,1.0599999930171136,0.0,0.3734975711552124,0.45,0.95,0.4528314923160587,252.92852185302465,4
IEEE 118-bus,5,114,71,Payment-Certified N-1 Verifier,0.06,41,1,0.0240257646097176,0.0,1.009484258653211,1.0599999990907636,0.0,0.0092054373659493,0.45,0.95,0.4528314923160587,252.92852185302465,4
IEEE 118-bus,5,114,71,Payment-Certified N-1 Verifier,0.06,42,1,0.0240249963379248,0.0,1.0094757651983202,1.0599999990924331,0.0,0.0007164602411364,0.45,0.95,0.4528314923160587,252.92852185302465,4
IEEE 118-bus,5,114,71,Payment-Certified N-1 Verifier,0.06,43,1,0.023994271278014,0.0,1.0093964089432184,1.0599999958786273,0.0,0.0213359465015798,0.45,0.95,0.4528314923160587,252.92852185302465,4
IEEE 118-bus,5,114,71,Payment-Certified N-1 Verifier,0.06,44,1,0.0239915955482,0.0,1.0094066770957228,1.0599999958416926,0.0,0.032647638099462,0.45,0.95,0.4528314923160587,252.92852185302465,4
IEEE 118-bus,5,114,71,Payment-Certified N-1 Verifier,0.06,45,1,0.0240253328327722,0.0,1.0094736027981916,1.0599999991541758,0.0,0.0048223130293933,0.45,0.95,0.4528314923160587,252.92852185302465,4
IEEE 118-bus,5,114,71,Payment-Certified N-1 Verifier,0.06,46,1,0.0240330606210328,0.0,1.009490363144332,1.059999999151488,0.0,0.0791125082518817,0.45,0.95,0.4528314923160587,252.92852185302465,4
IEEE 118-bus,5,114,71,Payment-Certified N-1 Verifier,0.06,47,1,0.0239825956691382,0.0,1.0093802937453733,1.059999992569957,0.0,0.1465010918470852,0.45,0.95,0.4528314923160587,252.92852185302465,4
IEEE 118-bus,5,114,71,Payment-Certified N-1 Verifier,0.06,48,1,0.0240353149150235,0.0,1.0095905853267826,1.0599999932688922,0.0,0.0324833608350445,0.45,0.95,0.4528314923160587,252.92852185302465,4
IEEE 118-bus,5,114,71,Payment-Certified N-1 Verifier,0.06,49,1,0.0239955544049526,0.0,1.0094024062597995,1.059999995004274,0.0,0.4519717877927292,0.45,0.95,0.4528314923160587,252.92852185302465,4
IEEE 118-bus,5,114,71,Payment-Certified N-1 Verifier,0.06,50,1,0.0240957009866468,0.0,1.0075817281040118,1.0599999794922867,0.0,5.717613076107739,0.45,0.95,0.4528314923160587,252.92852185302465,4
IEEE 118-bus,5,114,71,Payment-Certified N-1 Verifier,0.06,51,1,0.0238960214302407,0.0,1.00882179999937,1.059999995591368,0.0,0.7782861522011899,0.45,0.95,0.4528314923160587,252.92852185302465,4
IEEE 118-bus,5,114,71,Payment-Certified N-1 Verifier,0.06,52,1,0.0239351481943704,0.0,1.0091998571891825,1.0599999994409508,0.0,0.4296214799900326,0.45,0.95,0.4528314923160587,252.92852185302465,4
IEEE 118-bus,5,114,71,Payment-Certified N-1 Verifier,0.06,53,1,0.0238738129572407,0.0,1.0023316474174724,1.0599999941840412,0.0,-0.0622610641596566,0.45,0.95,0.4528314923160587,252.92852185302465,4
IEEE 118-bus,5,114,71,Payment-Certified N-1 Verifier,0.06,54,1,0.0239245120178375,0.0,1.0091227378109493,1.0599999972331404,0.0,0.2768164422589905,0.45,0.95,0.4528314923160587,252.92852185302465,4
IEEE 118-bus,5,114,71,Payment-Certified N-1 Verifier,0.06,55,1,0.0240180192560313,0.0,1.009400657720793,1.0599999990072098,0.0,0.0844406094476255,0.45,0.95,0.4528314923160587,252.92852185302465,4
IEEE 118-bus,5,114,71,Payment-Certified N-1 Verifier,0.06,56,1,0.0240276874320978,0.0,1.0094676109226417,1.0599999990348064,0.0,-0.0035104555960572,0.45,0.95,0.4528314923160587,252.92852185302465,4
IEEE 118-bus,5,114,71,Payment-Certified N-1 Verifier,0.06,57,1,0.0240303595710457,0.0,1.009480470036491,1.0599999990298556,0.0,0.033411315288049,0.45,0.95,0.4528314923160587,252.92852185302465,4
IEEE 118-bus,5,114,71,Payment-Certified N-1 Verifier,0.06,58,1,0.0240470046826412,0.0,1.0095619109583769,1.0599999991146132,0.0,-0.2265772951021745,0.45,0.95,0.4528314923160587,252.92852185302465,4
IEEE 118-bus,5,114,71,Payment-Certified N-1 Verifier,0.06,59,1,0.024046032581315,0.0,1.0095209722236893,1.05999999146653,0.0,-0.0588242192367829,0.45,0.95,0.4528314923160587,252.92852185302465,4
IEEE 118-bus,5,114,71,Payment-Certified N-1 Verifier,0.06,60,1,0.0235218341105849,0.0,0.9853797505910822,1.059999985760952,0.0,0.9698420221393462,0.45,0.95,0.4528314923160587,252.92852185302465,4
IEEE 118-bus,5,114,71,Payment-Certified N-1 Verifier,0.06,61,1,0.0240371146491348,0.0,1.0093099996581163,1.0599999899333237,0.0,0.3312521427192507,0.45,0.95,0.4528314923160587,252.92852185302465,4
IEEE 118-bus,5,114,71,Payment-Certified N-1 Verifier,0.06,62,1,0.0240281321866068,0.0,1.009483475516539,1.0599999929533157,0.0,0.1161079894119154,0.45,0.95,0.4528314923160587,252.92852185302465,4
IEEE 118-bus,5,114,71,Payment-Certified N-1 Verifier,0.06,63,1,0.0240261765303239,0.0,1.009444537144883,1.0599999991714693,0.0,0.0397292237229578,0.45,0.95,0.4528314923160587,252.92852185302465,4
IEEE 118-bus,5,114,71,Payment-Certified N-1 Verifier,0.06,64,1,0.0240257597670499,0.0,1.0092611552281134,1.059999999160656,0.0,0.0535534113994629,0.45,0.95,0.4528314923160587,252.92852185302465,4
IEEE 118-bus,5,114,71,Payment-Certified N-1 Verifier,0.06,65,1,0.0240405930839522,0.0,1.0094763136934886,1.059999998986917,0.0,0.674323429236523,0.45,0.95,0.4528314923160587,252.92852185302465,4
IEEE 118-bus,5,114,71,Payment-Certified N-1 Verifier,0.06,66,1,0.0240405930839522,0.0,1.0094763136934886,1.059999998986917,0.0,0.674323429236523,0.45,0.95,0.4528314923160587,252.92852185302465,4
IEEE 118-bus,5,114,71,Payment-Certified N-1 Verifier,0.06,67,1,0.0240257157012907,0.0,1.009396200142407,1.0599999926193766,0.0,0.3237123195382025,0.45,0.95,0.4528314923160587,252.92852185302465,4
IEEE 118-bus,5,114,71,Payment-Certified N-1 Verifier,0.06,68,1,0.0240280926043492,0.0,1.009410551066969,1.05999999915797,0.0,0.3371211006841861,0.45,0.95,0.4528314923160587,252.92852185302465,4
IEEE 118-bus,5,114,71,Payment-Certified N-1 Verifier,0.06,69,1,0.0240243353838731,0.0,1.009341030358336,1.0599999927611472,0.0,0.3991525640982161,0.45,0.95,0.4528314923160587,252.92852185302465,4
IEEE 118-bus,5,114,71,Payment-Certified N-1 Verifier,0.06,70,1,0.0240242866156832,0.0,1.009316360875099,1.0599999926552193,0.0,0.4819669649271532,0.45,0.95,0.4528314923160587,252.92852185302465,4
IEEE 118-bus,5,114,71,Payment-Certified N-1 Verifier,0.06,71,1,0.0240246822877663,0.0,1.0094180554470444,1.0599999990956133,0.0,0.1185625504213021,0.45,0.95,0.4528314923160587,252.92852185302465,4
IEEE 118-bus,5,114,71,Payment-Certified N-1 Verifier,0.06,72,1,0.0240248715046216,0.0,1.009467924086297,1.059999999094085,0.0,0.0039886894540757,0.45,0.95,0.4528314923160587,252.92852185302465,4
IEEE 118-bus,5,114,71,Payment-Certified N-1 Verifier,0.06,73,1,0.0240249497023378,0.0,1.0094495215880288,1.0599999991201607,0.0,0.0813326644391736,0.45,0.95,0.4528314923160587,252.92852185302465,4
IEEE 118-bus,5,114,71,Payment-Certified N-1 Verifier,0.06,74,1,0.0240242649717801,0.0,1.0093849144646176,1.059999992829705,0.0,0.2333959276040502,0.45,0.95,0.4528314923160587,252.92852185302465,4
IEEE 118-bus,5,114,71,Payment-Certified N-1 Verifier,0.06,75,1,0.0240244694110676,0.0,1.0093931699068173,1.0599999991045812,0.0,0.1836975885317144,0.45,0.95,0.4528314923160587,252.92852185302465,4
IEEE 118-bus,5,114,71,Payment-Certified N-1 Verifier,0.06,76,1,0.0240248949137446,0.0,1.0094740637017463,1.0599999990935636,0.0,0.0021685673748095,0.45,0.95,0.4528314923160587,252.92852185302465,4
IEEE 118-bus,5,114,71,Payment-Certified N-1 Verifier,0.06,77,1,0.0240248125881985,0.0,1.0094613527941048,1.0599999990919604,0.0,0.0196697858231118,0.45,0.95,0.4528314923160587,252.92852185302465,4
IEEE 118-bus,5,114,71,Payment-Certified N-1 Verifier,0.06,78,1,0.0240249097769775,0.0,1.0094763191898808,1.0599999990956583,0.0,-0.0059625379916496,0.45,0.95,0.4528314923160587,252.92852185302465,4
IEEE 118-bus,5,114,71,Payment-Certified N-1 Verifier,0.06,79,1,0.0240248070361434,0.0,1.0094539631372583,1.059999999080715,0.0,0.018568038176852,0.45,0.95,0.4528314923160587,252.92852185302465,4
IEEE 118-bus,5,114,71,Payment-Certified N-1 Verifier,0.06,80,1,0.0240246089849953,0.0,1.0094080159577683,1.0599999991004396,0.0,0.1257991894708254,0.45,0.95,0.4528314923160587,252.92852185302465,4
IEEE 118-bus,5,114,71,Payment-Certified N-1 Verifier,0.06,81,1,0.0240249740264818,0.0,1.0094803207609382,1.059999999099747,0.0,-0.0091565680884571,0.45,0.95,0.4528314923160587,252.92852185302465,4
IEEE 118-bus,5,114,71,Payment-Certified N-1 Verifier,0.06,82,1,0.0240248696484311,0.0,1.0094633027182598,1.059999999089965,0.0,0.0100222927826223,0.45,0.95,0.4528314923160587,252.92852185302465,4
IEEE 118-bus,5,114,71,Payment-Certified N-1 Verifier,0.06,83,1,0.0240254246964806,0.0,1.0094630337930364,1.059999999125037,0.0,0.2427746475898402,0.45,0.95,0.4528314923160587,252.92852185302465,4
IEEE 118-bus,5,114,71,Payment-Certified N-1 Verifier,0.06,84,1,0.0240250314390467,0.0,1.0094507446159635,1.0599999991071898,0.0,0.1612087849678971,0.45,0.95,0.4528314923160587,252.92852185302465,4
IEEE 118-bus,5,114,71,Payment-Certified N-1 Verifier,0.06,85,1,0.0240250141674081,0.0,1.0094485417450392,1.059999999106503,0.0,0.1661540028096055,0.45,0.95,0.4528314923160587,252.92852185302465,4
IEEE 118-bus,5,114,71,Payment-Certified N-1 Verifier,0.06,86,1,0.0240254301872447,0.0,1.0094477879293942,1.0599999991223068,0.0,0.3026310975322701,0.45,0.95,0.4528314923160587,252.92852185302465,4
IEEE 118-bus,5,114,71,Payment-Certified N-1 Verifier,0.06,87,1,0.0240240046850565,0.0,1.0095676469290986,1.0599999935952338,0.0,0.0311803564210322,0.45,0.95,0.4528314923160587,252.92852185302465,4
IEEE 118-bus,5,114,71,Payment-Certified N-1 Verifier,0.06,88,1,0.0240239948998915,0.0,1.0095669386747808,1.0599999935986513,0.0,0.0582989959477799,0.45,0.95,0.4528314923160587,252.92852185302465,4
IEEE 118-bus,5,114,71,Payment-Certified N-1 Verifier,0.06,89,1,0.0240246134891391,0.0,1.0094392800044576,1.05999999907309,0.0,0.3217477413984682,0.45,0.95,0.4528314923160587,252.92852185302465,4
IEEE 118-bus,5,114,71,Payment-Certified N-1 Verifier,0.06,90,1,0.0240249847252116,0.0,1.009471082941267,1.059999999096613,0.0,-0.003352512517182,0.45,0.95,0.4528314923160587,252.92852185302465,4
IEEE 118-bus,5,114,71,Payment-Certified N-1 Verifier,0.06,91,1,0.0240250499607255,0.0,1.0094572664200254,1.0599999990952191,0.0,0.0363330963520809,0.45,0.95,0.4528314923160587,252.92852185302465,4
IEEE 118-bus,5,114,71,Payment-Certified N-1 Verifier,0.06,92,1,0.0240249090155745,0.0,1.0093934005001863,1.0599999940003433,0.0,1.66463596438291,0.45,0.95,0.4528314923160587,252.92852185302465,4
IEEE 118-bus,5,114,71,Payment-Certified N-1 Verifier,0.06,93,1,0.0240262538152757,0.0,0.9967780465514292,1.05999999812771,0.0,1.629298425014241,0.45,0.95,0.4528314923160587,252.92852185302465,4
IEEE 118-bus,5,114,71,Payment-Certified N-1 Verifier,0.06,94,1,0.0240309949500291,0.0,1.0083501091187252,1.0599999882680446,0.0,-0.0759373839430281,0.45,0.95,0.4528314923160587,252.92852185302465,4
IEEE 118-bus,5,114,71,Payment-Certified N-1 Verifier,0.06,95,1,0.0240750042002291,0.0,1.0034831542881113,1.0599999946084775,0.0,5.908001672065069,0.45,0.95,0.4528314923160587,252.92852185302465,4
IEEE 118-bus,5,114,71,Payment-Certified N-1 Verifier,0.06,96,1,0.0240503393061495,0.0,1.0052512327302856,1.0599999966650775,0.0,2.325566116452393,0.45,0.95,0.4528314923160587,252.92852185302465,4
IEEE 118-bus,5,114,71,Payment-Certified N-1 Verifier,0.06,97,1,0.0240335401082318,0.0,1.0094179421835785,1.059999995376902,0.0,0.6090459694708557,0.45,0.95,0.4528314923160587,252.92852185302465,4
IEEE 118-bus,5,114,71,Payment-Certified N-1 Verifier,0.06,98,1,0.0240335401082318,0.0,1.0094179421835785,1.059999995376902,0.0,0.6090459694708557,0.45,0.95,0.4528314923160587,252.92852185302465,4
IEEE 118-bus,5,114,71,Payment-Certified N-1 Verifier,0.06,99,1,0.0240246276812418,0.0,1.0096709942114563,1.0599999931200164,0.0,0.0723852931793089,0.45,0.95,0.4528314923160587,252.92852185302465,4
IEEE 118-bus,5,114,71,Payment-Certified N-1 Verifier,0.06,100,1,0.024025603410207,0.0,1.0094437498696656,1.059999993501331,0.0,0.0148724116459959,0.45,0.95,0.4528314923160587,252.92852185302465,4
IEEE 118-bus,5,114,71,Payment-Certified N-1 Verifier,0.06,101,1,0.0239837314697667,0.0,1.0120031905749174,1.0599999935272175,0.0,0.1007912508353001,0.45,0.95,0.4528314923160587,252.92852185302465,4
IEEE 118-bus,5,114,71,Payment-Certified N-1 Verifier,0.06,102,1,0.024026625710945,0.0,1.0093118298129775,1.0599999991636264,0.0,0.1904279292440662,0.45,0.95,0.4528314923160587,252.92852185302465,4
IEEE 118-bus,5,114,71,Payment-Certified N-1 Verifier,0.06,103,1,0.0240264341551232,0.0,1.004035239005958,1.0599999950272192,0.0,-0.3338201697357306,0.45,0.95,0.4528314923160587,252.92852185302465,4
IEEE 118-bus,5,114,71,Payment-Certified N-1 Verifier,0.06,104,1,0.0240260158074928,0.0,1.0095355412976723,1.0599999929099737,0.0,0.1339228349549728,0.45,0.95,0.4528314923160587,252.92852185302465,4
IEEE 118-bus,5,114,71,Payment-Certified N-1 Verifier,0.06,105,1,0.0240249873221936,0.0,1.009471205634412,1.0599999928868071,0.0,0.0190501065074215,0.45,0.95,0.4528314923160587,252.92852185302465,4
IEEE 118-bus,5,114,71,Payment-Certified N-1 Verifier,0.06,106,1,0.0240330954630289,0.0,1.0071430645322477,1.0599999580133586,0.0,1.3512706922107611,0.45,0.95,0.4528314923160587,252.92852185302465,4
IEEE 118-bus,5,114,71,Payment-Certified N-1 Verifier,0.06,107,1,0.0240223872528886,0.0,1.0099675995675828,1.0599999951842072,0.0,1.5080242803312558,0.45,0.95,0.4528314923160587,252.92852185302465,4
IEEE 118-bus,5,114,71,Payment-Certified N-1 Verifier,0.06,108,1,0.0240250520181309,0.0,1.0094874284433164,1.0599999991238616,0.0,-0.013546750377742,0.45,0.95,0.4528314923160587,252.92852185302465,4
IEEE 118-bus,5,114,71,Payment-Certified N-1 Verifier,0.06,109,1,0.0240259175243722,0.0,1.009470233577019,1.0599999939865683,0.0,-0.0364479825077239,0.45,0.95,0.4528314923160587,252.92852185302465,4
IEEE 118-bus,5,114,71,Payment-Certified N-1 Verifier,0.06,110,1,0.0240258754454608,0.0,1.0094349953832873,1.059999999079038,0.0,0.0002978049331829,0.45,0.95,0.4528314923160587,252.92852185302465,4
IEEE 118-bus,5,114,71,Payment-Certified N-1 Verifier,0.06,111,1,0.024025952861762,0.0,1.009456896039293,1.0599999991213722,0.0,-0.0415144004473404,0.45,0.95,0.4528314923160587,252.92852185302465,4
IEEE 118-bus,5,114,71,Payment-Certified N-1 Verifier,0.06,113,1,0.0240252269242847,0.0,1.0094700453145775,1.059999999115402,0.0,0.0722393557054772,0.45,0.95,0.4528314923160587,252.92852185302465,4
IEEE 118-bus,5,114,71,Payment-Certified N-1 Verifier,0.06,114,1,0.0240251151476237,0.0,1.0094657437395185,1.0599999991259694,0.0,-0.0011666194557449,0.45,0.95,0.4528314923160587,252.92852185302465,4
IEEE 118-bus,5,114,71,Payment-Certified N-1 Verifier,0.06,115,1,0.0240243289884502,0.0,1.00985517212154,1.0599999939010032,0.0,1.0130447775231346,0.45,0.95,0.4528314923160587,252.92852185302465,4
IEEE 118-bus,5,114,71,Payment-Certified N-1 Verifier,0.06,116,1,0.0240244989550454,0.0,1.0095021060268163,1.0599999928658177,0.0,0.2739960799530649,0.45,0.95,0.4528314923160587,252.92852185302465,4
IEEE 118-bus,5,114,71,Payment-Certified N-1 Verifier,0.06,117,1,0.0240244455060718,0.0,1.0094805060085683,1.059999994146355,0.0,0.665459106268429,0.45,0.95,0.4528314923160587,252.92852185302465,4
IEEE 118-bus,5,114,71,Payment-Certified N-1 Verifier,0.06,118,1,0.0240248807983516,0.0,1.0097822994821235,1.059999994432889,0.0,0.2932324838866407,0.45,0.95,0.4528314923160587,252.92852185302465,4
IEEE 118-bus,5,114,71,Payment-Certified N-1 Verifier,0.06,119,1,0.0240246058386407,0.0,1.0094591679311136,1.059999992002126,0.0,0.1568877888952897,0.45,0.95,0.4528314923160587,252.92852185302465,4
IEEE 118-bus,5,114,71,Payment-Certified N-1 Verifier,0.06,120,1,0.0240248922315683,0.0,1.009416009519989,1.0599999916161098,0.0,0.0536707850503148,0.45,0.95,0.4528314923160587,252.92852185302465,4
IEEE 118-bus,5,114,71,Payment-Certified N-1 Verifier,0.06,121,1,0.0240249039838762,0.0,1.0086179375535471,1.0599999903366015,0.0,0.0972661962447603,0.45,0.95,0.4528314923160587,252.92852185302465,4
IEEE 118-bus,5,114,71,Payment-Certified N-1 Verifier,0.06,122,1,0.0240247221976186,0.0,1.0100011111269571,1.059999999122641,0.0,0.2601031613183693,0.45,0.95,0.4528314923160587,252.92852185302465,4
IEEE 118-bus,5,114,71,Payment-Certified N-1 Verifier,0.06,123,1,0.0240248055284662,0.0,1.0097703287393704,1.059999999086223,0.0,0.1388984738824774,0.45,0.95,0.4528314923160587,252.92852185302465,4
IEEE 118-bus,5,114,71,Payment-Certified N-1 Verifier,0.06,124,1,0.0240246510539554,0.0,1.0099935714606894,1.0599999926316406,0.0,0.3537494649774828,0.45,0.95,0.4528314923160587,252.92852185302465,4
IEEE 118-bus,5,114,71,Payment-Certified N-1 Verifier,0.06,125,1,0.024025118688269,0.0,0.990110368410436,1.0599999892920495,0.0,0.0190164136764678,0.45,0.95,0.4528314923160587,252.92852185302465,4
IEEE 118-bus,5,114,71,Payment-Certified N-1 Verifier,0.06,126,1,0.0240233711364874,0.0,1.0150340978023793,1.0599999967111515,0.0,0.053439913144814,0.45,0.95,0.4528314923160587,252.92852185302465,4
IEEE 118-bus,5,114,71,Payment-Certified N-1 Verifier,0.06,127,1,0.0240248571106556,0.0,1.009429880002555,1.0599999931644206,0.0,-0.0014929609781688,0.45,0.95,0.4528314923160587,252.92852185302465,4
IEEE 118-bus,5,114,71,Payment-Certified N-1 Verifier,0.06,128,1,0.0240247940252967,0.0,1.0098066577859128,1.059999993009104,0.0,0.2827199149311354,0.45,0.95,0.4528314923160587,252.92852185302465,4
IEEE 118-bus,5,114,71,Payment-Certified N-1 Verifier,0.06,129,1,0.0240248516075173,0.0,1.0092161835961628,1.059999989781687,0.0,0.0573665505013138,0.45,0.95,0.4528314923160587,252.92852185302465,4
IEEE 118-bus,5,114,71,Payment-Certified N-1 Verifier,0.06,130,1,0.0240249200875835,0.0,1.0090252570017373,1.0599999921465182,0.0,0.3281695493638779,0.45,0.95,0.4528314923160587,252.92852185302465,4
IEEE 118-bus,5,114,71,Payment-Certified N-1 Verifier,0.06,131,1,0.0240248685624617,0.0,1.0094890780477623,1.0599999973033944,0.0,0.162526918743282,0.45,0.95,0.4528314923160587,252.92852185302465,4
IEEE 118-bus,5,114,71,Payment-Certified N-1 Verifier,0.06,134,1,0.0240248560089541,0.0,1.0095144787206118,1.0599999930839124,0.0,0.1382671526896501,0.45,0.95,0.4528314923160587,252.92852185302465,4
IEEE 118-bus,5,114,71,Payment-Certified N-1 Verifier,0.06,135,1,0.0240248764447288,0.0,1.009506882654427,1.0599999948393073,0.0,0.5386276317144052,0.45,0.95,0.4528314923160587,252.92852185302465,4
IEEE 118-bus,5,114,71,Payment-Certified N-1 Verifier,0.06,136,1,0.0240248422823074,0.0,1.0097547656793704,1.0599999930247308,0.0,0.7405181146448854,0.45,0.95,0.4528314923160587,252.92852185302465,4
IEEE 118-bus,5,114,71,Payment-Certified N-1 Verifier,0.06,137,1,0.0240248563976286,0.0,1.0094741485512435,1.0599999928986736,0.0,0.3119297205143141,0.45,0.95,0.4528314923160587,252.92852185302465,4
IEEE 118-bus,5,114,71,Payment-Certified N-1 Verifier,0.06,138,1,0.0240248871132759,0.0,1.0094493433485527,1.059999993029198,0.0,1.176208882183175,0.45,0.95,0.4528314923160587,252.92852185302465,4
IEEE 118-bus,5,114,71,Payment-Certified N-1 Verifier,0.06,139,1,0.0240248284504992,0.0,1.009518075019599,1.0599999911255236,0.0,0.0007268382575489,0.45,0.95,0.4528314923160587,252.92852185302465,4
IEEE 118-bus,5,114,71,Payment-Certified N-1 Verifier,0.06,140,1,0.0240250308548686,0.0,1.0087029755945305,1.0599999972157093,0.0,1.9278402414691695,0.45,0.95,0.4528314923160587,252.92852185302465,4
IEEE 118-bus,5,114,71,Payment-Certified N-1 Verifier,0.06,141,1,0.0240248785620051,0.0,1.0094251742850673,1.059999993753059,0.0,0.1844329932962694,0.45,0.95,0.4528314923160587,252.92852185302465,4
IEEE 118-bus,5,114,71,Payment-Certified N-1 Verifier,0.06,142,1,0.0240248388015942,0.0,1.0095391237921398,1.0599999918373266,0.0,0.0343880561570415,0.45,0.95,0.4528314923160587,252.92852185302465,4
IEEE 118-bus,5,114,71,Payment-Certified N-1 Verifier,0.06,143,1,0.0240248891892425,0.0,1.0094290705595792,1.0599999940417084,0.0,0.2505553127020619,0.45,0.95,0.4528314923160587,252.92852185302465,4
IEEE 118-bus,5,114,71,Payment-Certified N-1 Verifier,0.06,144,1,0.0240248806956842,0.0,1.0094508291565412,1.0599999939149634,0.0,0.1912400538390386,0.45,0.95,0.4528314923160587,252.92852185302465,4
IEEE 118-bus,5,114,71,Payment-Certified N-1 Verifier,0.06,145,1,0.024024852425423,0.0,1.009435544581471,1.059999990982438,0.0,0.1326633328821742,0.45,0.95,0.4528314923160587,252.92852185302465,4
IEEE 118-bus,5,114,71,Payment-Certified N-1 Verifier,0.06,146,1,0.0240248193540465,0.0,1.009653838105503,1.0599999923768026,0.0,0.1168256334016177,0.45,0.95,0.4528314923160587,252.92852185302465,4
IEEE 118-bus,5,114,71,Payment-Certified N-1 Verifier,0.06,147,1,0.024024758689251,0.0,1.010092367495978,1.059999993049086,0.0,0.0741024778118344,0.45,0.95,0.4528314923160587,252.92852185302465,4
IEEE 118-bus,5,114,71,Payment-Certified N-1 Verifier,0.06,148,1,0.0240248449172826,0.0,1.009220829164446,1.0599999929413029,0.0,0.0666578321996382,0.45,0.95,0.4528314923160587,252.92852185302465,4
