day,peak_event_slot,participant_count,members_per_site,site,participant_bus_zero_based,exact_per_member_shapley_usd,site_total_shapley_usd,grand_coalition_value_usd,budget_residual_usd,count_states_evaluated,full_coalitions_avoided,solve_seconds,network,checkpoint_schema_version,panel_checksum
88,68,12,3,1,2,7.48554649590114,22.45663948770342,0.0,-2.6645352591003757e-15,256,3840,1.7063784380006837,IEEE RTS 24-bus,2,331cc5d8961bc6e2bc993a6a1fd6c822173a93e4f8ce063494b93ab1abacfd8c
88,68,12,3,2,7,-7.485546495901141,-22.456639487703423,0.0,-2.6645352591003757e-15,256,3840,1.7063784380006837,IEEE RTS 24-bus,2,331cc5d8961bc6e2bc993a6a1fd6c822173a93e4f8ce063494b93ab1abacfd8c
88,68,12,3,3,14,0.0,0.0,0.0,-2.6645352591003757e-15,256,3840,1.7063784380006837,IEEE RTS 24-bus,2,331cc5d8961bc6e2bc993a6a1fd6c822173a93e4f8ce063494b93ab1abacfd8c
88,68,12,3,4,20,0.0,0.0,0.0,-2.6645352591003757e-15,256,3840,1.7063784380006837,IEEE RTS 24-bus,2,331cc5d8961bc6e2bc993a6a1fd6c822173a93e4f8ce063494b93ab1abacfd8c
88,68,16,4,1,2,5.614159871926044,22.456639487704177,0.0,-1.0658141036401503e-14,625,64911,4.39142546900257,IEEE RTS 24-bus,2,331cc5d8961bc6e2bc993a6a1fd6c822173a93e4f8ce063494b93ab1abacfd8c
88,68,16,4,2,7,-5.614159871926047,-22.456639487704187,0.0,-1.0658141036401503e-14,625,64911,4.39142546900257,IEEE RTS 24-bus,2,331cc5d8961bc6e2bc993a6a1fd6c822173a93e4f8ce063494b93ab1abacfd8c
88,68,16,4,3,14,0.0,0.0,0.0,-1.0658141036401503e-14,625,64911,4.39142546900257,IEEE RTS 24-bus,2,331cc5d8961bc6e2bc993a6a1fd6c822173a93e4f8ce063494b93ab1abacfd8c
88,68,16,4,4,20,0.0,0.0,0.0,-1.0658141036401503e-14,625,64911,4.39142546900257,IEEE RTS 24-bus,2,331cc5d8961bc6e2bc993a6a1fd6c822173a93e4f8ce063494b93ab1abacfd8c
88,68,20,5,1,2,4.491327897540371,22.456639487701857,0.0,1.3322676295501878e-14,1296,1047280,8.931718362000538,IEEE RTS 24-bus,2,331cc5d8961bc6e2bc993a6a1fd6c822173a93e4f8ce063494b93ab1abacfd8c
88,68,20,5,2,7,-4.491327897540368,-22.456639487701842,0.0,1.3322676295501878e-14,1296,1047280,8.931718362000538,IEEE RTS 24-bus,2,331cc5d8961bc6e2bc993a6a1fd6c822173a93e4f8ce063494b93ab1abacfd8c
88,68,20,5,3,14,0.0,0.0,0.0,1.3322676295501878e-14,1296,1047280,8.931718362000538,IEEE RTS 24-bus,2,331cc5d8961bc6e2bc993a6a1fd6c822173a93e4f8ce063494b93ab1abacfd8c
88,68,20,5,4,20,0.0,0.0,0.0,1.3322676295501878e-14,1296,1047280,8.931718362000538,IEEE RTS 24-bus,2,331cc5d8961bc6e2bc993a6a1fd6c822173a93e4f8ce063494b93ab1abacfd8c
89,66,4,1,1,2,16.621101503761718,16.621101503761718,-16.60558793747623,3.552713678800501e-15,16,0,0.10449853200043435,IEEE RTS 24-bus,2,331cc5d8961bc6e2bc993a6a1fd6c822173a93e4f8ce063494b93ab1abacfd8c
89,66,4,1,2,7,-24.158476615811345,-24.158476615811345,-16.60558793747623,3.552713678800501e-15,16,0,0.10449853200043435,IEEE RTS 24-bus,2,331cc5d8961bc6e2bc993a6a1fd6c822173a93e4f8ce063494b93ab1abacfd8c
89,66,4,1,3,14,-4.1289530200597255,-4.1289530200597255,-16.60558793747623,3.552713678800501e-15,16,0,0.10449853200043435,IEEE RTS 24-bus,2,331cc5d8961bc6e2bc993a6a1fd6c822173a93e4f8ce063494b93ab1abacfd8c
89,66,4,1,4,20,-4.9392598053668735,-4.9392598053668735,-16.60558793747623,3.552713678800501e-15,16,0,0.10449853200043435,IEEE RTS 24-bus,2,331cc5d8961bc6e2bc993a6a1fd6c822173a93e4f8ce063494b93ab1abacfd8c
89,66,8,2,1,2,8.310550751880955,16.62110150376191,-16.60558793747623,0.0,81,175,0.5697470949999115,IEEE RTS 24-bus,2,331cc5d8961bc6e2bc993a6a1fd6c822173a93e4f8ce063494b93ab1abacfd8c
89,66,8,2,2,7,-12.07923830790564,-24.15847661581128,-16.60558793747623,0.0,81,175,0.5697470949999115,IEEE RTS 24-bus,2,331cc5d8961bc6e2bc993a6a1fd6c822173a93e4f8ce063494b93ab1abacfd8c
89,66,8,2,3,14,-2.0644765100296416,-4.128953020059283,-16.60558793747623,0.0,81,175,0.5697470949999115,IEEE RTS 24-bus,2,331cc5d8961bc6e2bc993a6a1fd6c822173a93e4f8ce063494b93ab1abacfd8c
89,66,8,2,4,20,-2.469629902683788,-4.939259805367576,-16.60558793747623,0.0,81,175,0.5697470949999115,IEEE RTS 24-bus,2,331cc5d8961bc6e2bc993a6a1fd6c822173a93e4f8ce063494b93ab1abacfd8c
89,66,12,3,1,2,5.540367167920656,16.621101503761967,-16.60558793747623,-1.0658141036401503e-14,256,3840,1.7329594629991334,IEEE RTS 24-bus,2,331cc5d8961bc6e2bc993a6a1fd6c822173a93e4f8ce063494b93ab1abacfd8c
89,66,12,3,2,7,-8.05282553860367,-24.15847661581101,-16.60558793747623,-1.0658141036401503e-14,256,3840,1.7329594629991334,IEEE RTS 24-bus,2,331cc5d8961bc6e2bc993a6a1fd6c822173a93e4f8ce063494b93ab1abacfd8c
89,66,12,3,3,14,-1.3763176733533105,-4.128953020059932,-16.60558793747623,-1.0658141036401503e-14,256,3840,1.7329594629991334,IEEE RTS 24-bus,2,331cc5d8961bc6e2bc993a6a1fd6c822173a93e4f8ce063494b93ab1abacfd8c
89,66,12,3,4,20,-1.6464199351224218,-4.939259805367265,-16.60558793747623,-1.0658141036401503e-14,256,3840,1.7329594629991334,IEEE RTS 24-bus,2,331cc5d8961bc6e2bc993a6a1fd6c822173a93e4f8ce063494b93ab1abacfd8c
89,66,16,4,1,2,4.155275375940488,16.621101503761953,-16.60558793747623,-2.1316282072803006e-14,625,64911,4.280008811001608,IEEE RTS 24-bus,2,331cc5d8961bc6e2bc993a6a1fd6c822173a93e4f8ce063494b93ab1abacfd8c
89,66,16,4,2,7,-6.039619153952783,-24.158476615811132,-16.60558793747623,-2.1316282072803006e-14,625,64911,4.280008811001608,IEEE RTS 24-bus,2,331cc5d8961bc6e2bc993a6a1fd6c822173a93e4f8ce063494b93ab1abacfd8c
89,66,16,4,3,14,-1.03223825501495,-4.1289530200598,-16.60558793747623,-2.1316282072803006e-14,625,64911,4.280008811001608,IEEE RTS 24-bus,2,331cc5d8961bc6e2bc993a6a1fd6c822173a93e4f8ce063494b93ab1abacfd8c
89,66,16,4,4,20,-1.2348149513418176,-4.9392598053672705,-16.60558793747623,-2.1316282072803006e-14,625,64911,4.280008811001608,IEEE RTS 24-bus,2,331cc5d8961bc6e2bc993a6a1fd6c822173a93e4f8ce063494b93ab1abacfd8c
89,66,20,5,1,2,3.3242203007524433,16.621101503762215,-16.60558793747623,2.4868995751603507e-14,1296,1047280,9.298082060002343,IEEE RTS 24-bus,2,331cc5d8961bc6e2bc993a6a1fd6c822173a93e4f8ce063494b93ab1abacfd8c
89,66,20,5,2,7,-4.831695323162161,-24.158476615810805,-16.60558793747623,2.4868995751603507e-14,1296,1047280,9.298082060002343,IEEE RTS 24-bus,2,331cc5d8961bc6e2bc993a6a1fd6c822173a93e4f8ce063494b93ab1abacfd8c
89,66,20,5,3,14,-0.8257906040120057,-4.128953020060028,-16.60558793747623,2.4868995751603507e-14,1296,1047280,9.298082060002343,IEEE RTS 24-bus,2,331cc5d8961bc6e2bc993a6a1fd6c822173a93e4f8ce063494b93ab1abacfd8c
89,66,20,5,4,20,-0.9878519610735179,-4.939259805367589,-16.60558793747623,2.4868995751603507e-14,1296,1047280,9.298082060002343,IEEE RTS 24-bus,2,331cc5d8961bc6e2bc993a6a1fd6c822173a93e4f8ce063494b93ab1abacfd8c
90,66,4,1,1,2,3.2752022952145126,3.2752022952145126,0.0,0.0,16,0,0.11486637699999847,IEEE RTS 24-bus,2,331cc5d8961bc6e2bc993a6a1fd6c822173a93e4f8ce063494b93ab1abacfd8c
90,66,4,1,2,7,-3.2752022952145126,-3.2752022952145126,0.0,0.0,16,0,0.11486637699999847,IEEE RTS 24-bus,2,331cc5d8961bc6e2bc993a6a1fd6c822173a93e4f8ce063494b93ab1abacfd8c
90,66,4,1,3,14,0.0,0.0,0.0,0.0,16,0,0.11486637699999847,IEEE RTS 24-bus,2,331cc5d8961bc6e2bc993a6a1fd6c822173a93e4f8ce063494b93ab1abacfd8c
90,66,4,1,4,20,0.0,0.0,0.0,0.0,16,0,0.11486637699999847,IEEE RTS 24-bus,2,331cc5d8961bc6e2bc993a6a1fd6c822173a93e4f8ce063494b93ab1abacfd8c
90,66,8,2,1,2,1.6376011476075587,3.2752022952151174,0.0,-8.881784197001252e-16,81,175,0.6296947359987826,IEEE RTS 24-bus,2,331cc5d8961bc6e2bc993a6a1fd6c822173a93e4f8ce063494b93ab1abacfd8c
90,66,8,2,2,7,-1.6376011476075591,-3.2752022952151183,0.0,-8.881784197001252e-16,81,175,0.6296947359987826,IEEE RTS 24-bus,2,331cc5d8961bc6e2bc993a6a1fd6c822173a93e4f8ce063494b93ab1abacfd8c
90,66,8,2,3,14,0.0,0.0,0.0,-8.881784197001252e-16,81,175,0.6296947359987826,IEEE RTS 24-bus,2,331cc5d8961bc6e2bc993a6a1fd6c822173a93e4f8ce063494b93ab1abacfd8c
90,66,8,2,4,20,0.0,0.0,0.0,-8.881784197001252e-16,81,175,0.6296947359987826,IEEE RTS 24-bus,2,331cc5d8961bc6e2bc993a6a1fd6c822173a93e4f8ce063494b93ab1abacfd8c
90,66,12,3,1,2,1.0917340984059298,3.2752022952177895,0.0,1.9984014443252818e-15,256,3840,1.7722137029995793,IEEE RTS 24-bus,2,331cc5d8961bc6e2bc993a6a1fd6c822173a93e4f8ce063494b93ab1abacfd8c
90,66,12,3,2,7,-1.0917340984059292,-3.2752022952177873,0.0,1.9984014443252818e-15,256,3840,1.7722137029995793,IEEE RTS 24-bus,2,331cc5d8961bc6e2bc993a6a1fd6c822173a93e4f8ce063494b93ab1abacfd8c
90,66,12,3,3,14,0.0,0.0,0.0,1.9984014443252818e-15,256,3840,1.7722137029995793,IEEE RTS 24-bus,2,331cc5d8961bc6e2bc993a6a1fd6c822173a93e4f8ce063494b93ab1abacfd8c
90,66,12,3,4,20,0.0,0.0,0.0,1.9984014443252818e-15,256,3840,1.7722137029995793,IEEE RTS 24-bus,2,331cc5d8961bc6e2bc993a6a1fd6c822173a93e4f8ce063494b93ab1abacfd8c
90,66,16,4,1,2,0.8188005738033546,3.2752022952134183,0.0,-2.6645352591003757e-15,625,64911,4.152459951998026,IEEE RTS 24-bus,2,331cc5d8961bc6e2bc993a6a1fd6c822173a93e4f8ce063494b93ab1abacfd8c
90,66,16,4,2,7,-0.8188005738033552,-3.275202295213421,0.0,-2.6645352591003757e-15,625,64911,4.152459951998026,IEEE RTS 24-bus,2,331cc5d8961bc6e2bc993a6a1fd6c822173a93e4f8ce063494b93ab1abacfd8c
90,66,16,4,3,14,0.0,0.0,0.0,-2.6645352591003757e-15,625,64911,4.152459951998026,IEEE RTS 24-bus,2,331cc5d8961bc6e2bc993a6a1fd6c822173a93e4f8ce063494b93ab1abacfd8c
90,66,16,4,4,20,0.0,0.0,0.0,-2.6645352591003757e-15,625,64911,4.152459951998026,IEEE RTS 24-bus,2,331cc5d8961bc6e2bc993a6a1fd6c822173a93e4f8ce063494b93ab1abacfd8c
90,66,20,5,1,2,0.655040459042729,3.275202295213645,0.0,7.216449660063518e-15,1296,1047280,9.085717627996928,IEEE RTS 24-bus,2,331cc5d8961bc6e2bc993a6a1fd6c822173a93e4f8ce063494b93ab1abacfd8c
90,66,20,5,2,7,-0.6550404590427276,-3.2752022952136377,0.0,7.216449660063518e-15,1296,1047280,9.085717627996928,IEEE RTS 24-bus,2,331cc5d8961bc6e2bc993a6a1fd6c822173a93e4f8ce063494b93ab1abacfd8c
90,66,20,5,3,14,0.0,0.0,0.0,7.216449660063518e-15,1296,1047280,9.085717627996928,IEEE RTS 24-bus,2,331cc5d8961bc6e2bc993a6a1fd6c822173a93e4f8ce063494b93ab1abacfd8c
90,66,20,5,4,20,0.0,0.0,0.0,7.216449660063518e-15,1296,1047280,9.085717627996928,IEEE RTS 24-bus,2,331cc5d8961bc6e2bc993a6a1fd6c822173a93e4f8ce063494b93ab1abacfd8c
91,67,4,1,1,2,20.82107566606828,20.82107566606828,0.0,0.0,16,0,0.10503781299848924,IEEE RTS 24-bus,2,331cc5d8961bc6e2bc993a6a1fd6c822173a93e4f8ce063494b93ab1abacfd8c
91,67,4,1,2,7,-20.82107566606828,-20.82107566606828,0.0,0.0,16,0,0.10503781299848924,IEEE RTS 24-bus,2,331cc5d8961bc6e2bc993a6a1fd6c822173a93e4f8ce063494b93ab1abacfd8c
91,67,4,1,3,14,0.0,0.0,0.0,0.0,16,0,0.10503781299848924,IEEE RTS 24-bus,2,331cc5d8961bc6e2bc993a6a1fd6c822173a93e4f8ce063494b93ab1abacfd8c
91,67,4,1,4,20,0.0,0.0,0.0,0.0,16,0,0.10503781299848924,IEEE RTS 24-bus,2,331cc5d8961bc6e2bc993a6a1fd6c822173a93e4f8ce063494b93ab1abacfd8c
91,67,8,2,1,2,10.410537833036566,20.82107566607313,0.0,3.552713678800501e-15,81,175,0.5346976600012567,IEEE RTS 24-bus,2,331cc5d8961bc6e2bc993a6a1fd6c822173a93e4f8ce063494b93ab1abacfd8c
91,67,8,2,2,7,-10.410537833036564,-20.821075666073128,0.0,3.552713678800501e-15,81,175,0.5346976600012567,IEEE RTS 24-bus,2,331cc5d8961bc6e2bc993a6a1fd6c822173a93e4f8ce063494b93ab1abacfd8c
91,67,8,2,3,14,0.0,0.0,0.0,3.552713678800501e-15,81,175,0.5346976600012567,IEEE RTS 24-bus,2,331cc5d8961bc6e2bc993a6a1fd6c822173a93e4f8ce063494b93ab1abacfd8c
91,67,8,2,4,20,0.0,0.0,0.0,3.552713678800501e-15,81,175,0.5346976600012567,IEEE RTS 24-bus,2,331cc5d8961bc6e2bc993a6a1fd6c822173a93e4f8ce063494b93ab1abacfd8c
91,67,12,3,1,2,6.940358555359003,20.821075666077007,0.0,2.1316282072803006e-14,256,3840,1.7822708759995294,IEEE RTS 24-bus,2,331cc5d8961bc6e2bc993a6a1fd6c822173a93e4f8ce063494b93ab1abacfd8c
91,67,12,3,2,7,-6.940358555358996,-20.821075666076986,0.0,2.1316282072803006e-14,256,3840,1.7822708759995294,IEEE RTS 24-bus,2,331cc5d8961bc6e2bc993a6a1fd6c822173a93e4f8ce063494b93ab1abacfd8c
91,67,12,3,3,14,0.0,0.0,0.0,2.1316282072803006e-14,256,3840,1.7822708759995294,IEEE RTS 24-bus,2,331cc5d8961bc6e2bc993a6a1fd6c822173a93e4f8ce063494b93ab1abacfd8c
91,67,12,3,4,20,0.0,0.0,0.0,2.1316282072803006e-14,256,3840,1.7822708759995294,IEEE RTS 24-bus,2,331cc5d8961bc6e2bc993a6a1fd6c822173a93e4f8ce063494b93ab1abacfd8c
91,67,16,4,1,2,5.205268916519561,20.821075666078244,0.0,-7.105427357601002e-15,625,64911,4.119349343000067,IEEE RTS 24-bus,2,331cc5d8961bc6e2bc993a6a1fd6c822173a93e4f8ce063494b93ab1abacfd8c
91,67,16,4,2,7,-5.205268916519563,-20.82107566607825,0.0,-7.105427357601002e-15,625,64911,4.119349343000067,IEEE RTS 24-bus,2,331cc5d8961bc6e2bc993a6a1fd6c822173a93e4f8ce063494b93ab1abacfd8c
91,67,16,4,3,14,0.0,0.0,0.0,-7.105427357601002e-15,625,64911,4.119349343000067,IEEE RTS 24-bus,2,331cc5d8961bc6e2bc993a6a1fd6c822173a93e4f8ce063494b93ab1abacfd8c
91,67,16,4,4,20,0.0,0.0,0.0,-7.105427357601002e-15,625,64911,4.119349343000067,IEEE RTS 24-bus,2,331cc5d8961bc6e2bc993a6a1fd6c822173a93e4f8ce063494b93ab1abacfd8c
91,67,20,5,1,2,4.164215133214109,20.82107566607054,0.0,2.220446049250313e-14,1296,1047280,8.808276001997001,IEEE RTS 24-bus,2,331cc5d8961bc6e2bc993a6a1fd6c822173a93e4f8ce063494b93ab1abacfd8c
91,67,20,5,2,7,-4.164215133214104,-20.82107566607052,0.0,2.220446049250313e-14,1296,1047280,8.808276001997001,IEEE RTS 24-bus,2,331cc5d8961bc6e2bc993a6a1fd6c822173a93e4f8ce063494b93ab1abacfd8c
91,67,20,5,3,14,0.0,0.0,0.0,2.220446049250313e-14,1296,1047280,8.808276001997001,IEEE RTS 24-bus,2,331cc5d8961bc6e2bc993a6a1fd6c822173a93e4f8ce063494b93ab1abacfd8c
91,67,20,5,4,20,0.0,0.0,0.0,2.220446049250313e-14,1296,1047280,8.808276001997001,IEEE RTS 24-bus,2,331cc5d8961bc6e2bc993a6a1fd6c822173a93e4f8ce063494b93ab1abacfd8c
92,69,4,1,1,2,17.300605127349172,17.300605127349172,-15.418477109975356,1.7763568394002505e-15,16,0,0.1472742969999672,IEEE RTS 24-bus,2,331cc5d8961bc6e2bc993a6a1fd6c822173a93e4f8ce063494b93ab1abacfd8c
92,69,4,1,2,7,-25.030939994970897,-25.030939994970897,-15.418477109975356,1.7763568394002505e-15,16,0,0.1472742969999672,IEEE RTS 24-bus,2,331cc5d8961bc6e2bc993a6a1fd6c822173a93e4f8ce063494b93ab1abacfd8c
92,69,4,1,3,14,-3.0700475715704365,-3.0700475715704365,-15.418477109975356,1.7763568394002505e-15,16,0,0.1472742969999672,IEEE RTS 24-bus,2,331cc5d8961bc6e2bc993a6a1fd6c822173a93e4f8ce063494b93ab1abacfd8c
92,69,4,1,4,20,-4.618094670783194,-4.618094670783194,-15.418477109975356,1.7763568394002505e-15,16,0,0.1472742969999672,IEEE RTS 24-bus,2,331cc5d8961bc6e2bc993a6a1fd6c822173a93e4f8ce063494b93ab1abacfd8c
92,69,8,2,1,2,8.659233953854908,17.318467907709817,-15.418477109975356,-3.552713678800501e-15,81,175,0.5632544619984401,IEEE RTS 24-bus,2,331cc5d8961bc6e2bc993a6a1fd6c822173a93e4f8ce063494b93ab1abacfd8c
92,69,8,2,2,7,-12.519297550322678,-25.038595100645356,-15.418477109975356,-3.552713678800501e-15,81,175,0.5632544619984401,IEEE RTS 24-bus,2,331cc5d8961bc6e2bc993a6a1fd6c822173a93e4f8ce063494b93ab1abacfd8c
92,69,8,2,3,14,-1.5370614690115203,-3.0741229380230406,-15.418477109975356,-3.552713678800501e-15,81,175,0.5632544619984401,IEEE RTS 24-bus,2,331cc5d8961bc6e2bc993a6a1fd6c822173a93e4f8ce063494b93ab1abacfd8c
92,69,8,2,4,20,-2.3121134895083895,-4.624226979016779,-15.418477109975356,-3.552713678800501e-15,81,175,0.5632544619984401,IEEE RTS 24-bus,2,331cc5d8961bc6e2bc993a6a1fd6c822173a93e4f8ce063494b93ab1abacfd8c
92,69,12,3,1,2,5.774288450386591,17.322865351159773,-15.418477109975356,1.5987211554602254e-14,256,3840,1.8201694720009982,IEEE RTS 24-bus,2,331cc5d8961bc6e2bc993a6a1fd6c822173a93e4f8ce063494b93ab1abacfd8c
92,69,12,3,2,7,-8.347207729581578,-25.041623188744737,-15.418477109975356,1.5987211554602254e-14,256,3840,1.8201694720009982,IEEE RTS 24-bus,2,331cc5d8961bc6e2bc993a6a1fd6c822173a93e4f8ce063494b93ab1abacfd8c
92,69,12,3,3,14,-1.024884114435796,-3.0746523433073882,-15.418477109975356,1.5987211554602254e-14,256,3840,1.8201694720009982,IEEE RTS 24-bus,2,331cc5d8961bc6e2bc993a6a1fd6c822173a93e4f8ce063494b93ab1abacfd8c
92,69,12,3,4,20,-1.5416889763609967,-4.62506692908299,-15.418477109975356,1.5987211554602254e-14,256,3840,1.8201694720009982,IEEE RTS 24-bus,2,331cc5d8961bc6e2bc993a6a1fd6c822173a93e4f8ce063494b93ab1abacfd8c
92,69,16,4,1,2,4.331187281318268,17.324749125273073,-15.418477109975356,8.881784197001252e-15,625,64911,4.396556010000495,IEEE RTS 24-bus,2,331cc5d8961bc6e2bc993a6a1fd6c822173a93e4f8ce063494b93ab1abacfd8c
92,69,16,4,2,7,-6.260701307790872,-25.042805231163488,-15.418477109975356,8.881784197001252e-15,625,64911,4.396556010000495,IEEE RTS 24-bus,2,331cc5d8961bc6e2bc993a6a1fd6c822173a93e4f8ce063494b93ab1abacfd8c
92,69,16,4,3,14,-0.7687369246738669,-3.0749476986954676,-15.418477109975356,8.881784197001252e-15,625,64911,4.396556010000495,IEEE RTS 24-bus,2,331cc5d8961bc6e2bc993a6a1fd6c822173a93e4f8ce063494b93ab1abacfd8c
92,69,16,4,4,20,-1.156368326347366,-4.625473305389464,-15.418477109975356,8.881784197001252e-15,625,64911,4.396556010000495,IEEE RTS 24-bus,2,331cc5d8961bc6e2bc993a6a1fd6c822173a93e4f8ce063494b93ab1abacfd8c
92,69,20,5,1,2,3.4651033942067695,17.32551697103385,-15.418477109975356,-3.197442310920451e-14,1296,1047280,9.1639136829981,IEEE RTS 24-bus,2,331cc5d8961bc6e2bc993a6a1fd6c822173a93e4f8ce063494b93ab1abacfd8c
92,69,20,5,2,7,-5.008661400997003,-25.043307004985014,-15.418477109975356,-3.197442310920451e-14,1296,1047280,9.1639136829981,IEEE RTS 24-bus,2,331cc5d8961bc6e2bc993a6a1fd6c822173a93e4f8ce063494b93ab1abacfd8c
92,69,20,5,3,14,-0.615010772195722,-3.0750538609786098,-15.418477109975356,-3.197442310920451e-14,1296,1047280,9.1639136829981,IEEE RTS 24-bus,2,331cc5d8961bc6e2bc993a6a1fd6c822173a93e4f8ce063494b93ab1abacfd8c
92,69,20,5,4,20,-0.9251266430091224,-4.625633215045612,-15.418477109975356,-3.197442310920451e-14,1296,1047280,9.1639136829981,IEEE RTS 24-bus,2,331cc5d8961bc6e2bc993a6a1fd6c822173a93e4f8ce063494b93ab1abacfd8c
93,70,4,1,1,2,5.462392787836658,5.462392787836658,-3.547648918834966,4.440892098500626e-16,16,0,0.10532606199922157,IEEE RTS 24-bus,2,331cc5d8961bc6e2bc993a6a1fd6c822173a93e4f8ce063494b93ab1abacfd8c
93,70,4,1,2,7,-7.7704344458942,-7.7704344458942,-3.547648918834966,4.440892098500626e-16,16,0,0.10532606199922157,IEEE RTS 24-bus,2,331cc5d8961bc6e2bc993a6a1fd6c822173a93e4f8ce063494b93ab1abacfd8c
93,70,4,1,3,14,2.1190745197535152,2.1190745197535152,-3.547648918834966,4.440892098500626e-16,16,0,0.10532606199922157,IEEE RTS 24-bus,2,331cc5d8961bc6e2bc993a6a1fd6c822173a93e4f8ce063494b93ab1abacfd8c
93,70,4,1,4,20,-3.358681780530939,-3.358681780530939,-3.547648918834966,4.440892098500626e-16,16,0,0.10532606199922157,IEEE RTS 24-bus,2,331cc5d8961bc6e2bc993a6a1fd6c822173a93e4f8ce063494b93ab1abacfd8c
93,70,8,2,1,2,2.7275898302844137,5.455179660568827,-3.547648918834966,-4.440892098500626e-16,81,175,0.5394489680002152,IEEE RTS 24-bus,2,331cc5d8961bc6e2bc993a6a1fd6c822173a93e4f8ce063494b93ab1abacfd8c
93,70,8,2,2,7,-3.8819729381518155,-7.763945876303631,-3.547648918834966,-4.440892098500626e-16,81,175,0.5394489680002152,IEEE RTS 24-bus,2,331cc5d8961bc6e2bc993a6a1fd6c822173a93e4f8ce063494b93ab1abacfd8c
93,70,8,2,3,14,1.0587945287789524,2.117589057557905,-3.547648918834966,-4.440892098500626e-16,81,175,0.5394489680002152,IEEE RTS 24-bus,2,331cc5d8961bc6e2bc993a6a1fd6c822173a93e4f8ce063494b93ab1abacfd8c
93,70,8,2,4,20,-1.6782358803290338,-3.3564717606580676,-3.547648918834966,-4.440892098500626e-16,81,175,0.5394489680002152,IEEE RTS 24-bus,2,331cc5d8961bc6e2bc993a6a1fd6c822173a93e4f8ce063494b93ab1abacfd8c
93,70,12,3,1,2,1.8172990032947105,5.4518970098841315,-3.547648918834966,3.552713678800501e-15,256,3840,1.7445072709997476,IEEE RTS 24-bus,2,331cc5d8961bc6e2bc993a6a1fd6c822173a93e4f8ce063494b93ab1abacfd8c
93,70,12,3,2,7,-2.587114271201118,-7.761342813603354,-3.547648918834966,3.552713678800501e-15,256,3840,1.7445072709997476,IEEE RTS 24-bus,2,331cc5d8961bc6e2bc993a6a1fd6c822173a93e4f8ce063494b93ab1abacfd8c
93,70,12,3,3,14,0.705658391592998,2.116975174778994,-3.547648918834966,3.552713678800501e-15,256,3840,1.7445072709997476,IEEE RTS 24-bus,2,331cc5d8961bc6e2bc993a6a1fd6c822173a93e4f8ce063494b93ab1abacfd8c
93,70,12,3,4,20,-1.1183927632982447,-3.355178289894734,-3.547648918834966,3.552713678800501e-15,256,3840,1.7445072709997476,IEEE RTS 24-bus,2,331cc5d8961bc6e2bc993a6a1fd6c822173a93e4f8ce063494b93ab1abacfd8c
93,70,16,4,1,2,1.362604555081562,5.450418220326248,-3.547648918834966,1.021405182655144e-14,625,64911,4.202527417000965,IEEE RTS 24-bus,2,331cc5d8961bc6e2bc993a6a1fd6c822173a93e4f8ce063494b93ab1abacfd8c
93,70,16,4,2,7,-1.939985460994087,-7.759941843976348,-3.547648918834966,1.021405182655144e-14,625,64911,4.202527417000965,IEEE RTS 24-bus,2,331cc5d8961bc6e2bc993a6a1fd6c822173a93e4f8ce063494b93ab1abacfd8c
93,70,16,4,3,14,0.5290804613080567,2.116321845232227,-3.547648918834966,1.021405182655144e-14,625,64911,4.202527417000965,IEEE RTS 24-bus,2,331cc5d8961bc6e2bc993a6a1fd6c822173a93e4f8ce063494b93ab1abacfd8c
93,70,16,4,4,20,-0.8386117851042707,-3.354447140417083,-3.547648918834966,1.021405182655144e-14,625,64911,4.202527417000965,IEEE RTS 24-bus,2,331cc5d8961bc6e2bc993a6a1fd6c822173a93e4f8ce063494b93ab1abacfd8c
93,70,20,5,1,2,1.089884842660983,5.4494242133049156,-3.547648918834966,7.549516567451064e-15,1296,1047280,8.817977823000547,IEEE RTS 24-bus,2,331cc5d8961bc6e2bc993a6a1fd6c822173a93e4f8ce063494b93ab1abacfd8c
93,70,20,5,2,7,-1.5518117204235935,-7.7590586021179675,-3.547648918834966,7.549516567451064e-15,1296,1047280,8.817977823000547,IEEE RTS 24-bus,2,331cc5d8961bc6e2bc993a6a1fd6c822173a93e4f8ce063494b93ab1abacfd8c
93,70,20,5,3,14,0.42319710745473227,2.1159855372736613,-3.547648918834966,7.549516567451064e-15,1296,1047280,8.817977823000547,IEEE RTS 24-bus,2,331cc5d8961bc6e2bc993a6a1fd6c822173a93e4f8ce063494b93ab1abacfd8c
93,70,20,5,4,20,-0.6708000134591136,-3.354000067295568,-3.547648918834966,7.549516567451064e-15,1296,1047280,8.817977823000547,IEEE RTS 24-bus,2,331cc5d8961bc6e2bc993a6a1fd6c822173a93e4f8ce063494b93ab1abacfd8c
94,65,4,1,1,2,0.6050221458772285,0.6050221458772285,0.0,0.0,16,0,0.11812917899806052,IEEE RTS 24-bus,2,331cc5d8961bc6e2bc993a6a1fd6c822173a93e4f8ce063494b93ab1abacfd8c
94,65,4,1,2,7,-0.6050221458772285,-0.6050221458772285,0.0,0.0,16,0,0.11812917899806052,IEEE RTS 24-bus,2,331cc5d8961bc6e2bc993a6a1fd6c822173a93e4f8ce063494b93ab1abacfd8c
